id,color_image,thermal_image,hotspot_id,hotspot_type,species_id,species_confidence,fog,thermal_x,thermal_y,color_left,color_top,color_right,color_bottom, updated_left, updated_top, updated_right, updated_bottom, updated, status
-1,CHESS2016_N94S_FL12_C__20160421234142.337GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160421234142.337GMT_THERM-16BIT.PNG,79612,Animal,Ringed Seal,100%,No,166,79,905,-24,1417,488,1164,259,1240,301,true,none
-1,CHESS2016_N94S_FL12_C__20160421234142.337GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160421234142.337GMT_THERM-16BIT.PNG,79613,Animal,Ringed Seal,100%,No,135,104,542,266,1054,778,837,518,908,558,true,none
-1,CHESS2016_N94S_FL12_C__20160421234241.897GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160421234241.897GMT_THERM-16BIT.PNG,79614,Animal,Ringed Seal,100%,No,567,261,5192,1528,5704,2040,5429,1743,5469,1823,true,none
-1,CHESS2016_N94S_FL12_C__20160421234312.268GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160421234312.268GMT_THERM-16BIT.PNG,79615,Animal,Ringed Seal,Likely,No,132,439,508,3259,1020,3771,757,3477,790,3544,true,none
-1,CHESS2016_N94S_FL12_C__20160421234545.089GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160421234545.089GMT_THERM-16BIT.PNG,79616,Animal,Ringed Seal,Guess,No,609,99,5680,216,6192,728,5928,437,5957,499,true,none
-1,CHESS2016_N94S_FL12_C__20160421234756.598GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160421234756.598GMT_THERM-16BIT.PNG,79617,Animal,Ringed Seal,Likely,No,515,99,4684,274,5196,786,4897,527,4972,560,true,none
-1,CHESS2016_N94S_FL12_C__20160421234756.598GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160421234756.598GMT_THERM-16BIT.PNG,79618,Animal,Ringed Seal,Likely,No,504,102,4565,323,5077,835,4808,549,4841,611,true,none
-1,CHESS2016_N94S_FL12_C__20160421234757.439GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160421234757.439GMT_THERM-16BIT.PNG,79619,Animal,Ringed Seal,Likely,No,535,416,4902,3316,5414,3828,5133,3547,5210,3588,true,none
-1,CHESS2016_N94S_FL12_C__20160421234757.439GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160421234757.439GMT_THERM-16BIT.PNG,79620,Animal,Ringed Seal,Likely,No,524,419,4804,3344,5316,3856,5042,3572,5081,3640,true,none
-1,CHESS2016_N94S_FL12_C__20160421234818.291GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160421234818.291GMT_THERM-16BIT.PNG,79621,Duplicate,Ringed Seal,Likely,No,450,103,3978,338,4490,850,4214,577,4274,623,true,bad_res
-1,CHESS2016_N94S_FL12_C__20160421234819.118GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160421234819.118GMT_THERM-16BIT.PNG,79622,Animal,Ringed Seal,Likely,No,472,416,4300,3442,4812,3954,4486,3681,4538,3717,true,none
-1,CHESS2016_N94S_FL12_C__20160422000110.461GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422000110.461GMT_THERM-16BIT.PNG,79623,Animal,Walrus,100%,No,543,126,4969,252,5481,764,-1,-1,-1,-1,false,none
-1,CHESS2016_N94S_FL12_C__20160422000110.461GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422000110.461GMT_THERM-16BIT.PNG,79624,Animal,Walrus,100%,No,552,132,5071,339,5583,851,-1,-1,-1,-1,false,none
-1,CHESS2016_N94S_FL12_C__20160422000111.647GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422000111.647GMT_THERM-16BIT.PNG,79625,Duplicate,Walrus,100%,No,575,472,5347,3939,5859,4451,-1,-1,-1,-1,false,none
-1,CHESS2016_N94S_FL12_C__20160422000111.647GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422000111.647GMT_THERM-16BIT.PNG,79626,Duplicate,Walrus,100%,No,583,480,5478,3982,5990,4494,-1,-1,-1,-1,false,none
-1,CHESS2016_N94S_FL12_C__20160422001727.393GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422001727.393GMT_THERM-16BIT.PNG,79628,Animal,Polar Bear,100%,No,545,362,4972,2424,5484,2936,-1,-1,-1,-1,false,none
-1,CHESS2016_N94S_FL12_C__20160422005423.673GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422005423.673GMT_THERM-16BIT.PNG,79651,Animal,Ringed Seal,100%,No,494,200,4504,1429,5016,1941,4747,1658,4799,1713,true,none
-1,CHESS2016_N94S_FL12_C__20160422005901.997GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422005901.997GMT_THERM-16BIT.PNG,79653,Animal,Ringed Seal,100%,No,578,311,5419,2719,5931,3231,5640,3005,5717,3042,true,none
-1,CHESS2016_N94S_FL12_C__20160422010119.359GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422010119.359GMT_THERM-16BIT.PNG,79654,Animal,Ringed Seal,100%,No,494,143,4494,954,5006,1466,4726,1181,4791,1224,true,none
-1,CHESS2016_N94S_FL12_C__20160422010616.563GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422010615.445GMT_THERM-16BIT.PNG,79655,Duplicate,Bearded Seal,100%,No,186,68,1616,2995,2128,3507,-1,-1,-1,-1,true,removed
-1,CHESS2016_N94S_FL12_C__20160422010616.563GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422010616.563GMT_THERM-16BIT.PNG,79656,Animal,Bearded Seal,100%,No,216,354,1624,2986,2136,3498,1861,3205,1903,3297,true,none
-1,CHESS2016_N94S_FL12_C__20160422010824.451GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422010823.686GMT_THERM-16BIT.PNG,79657,Animal,Ringed Seal,Likely,No,343,11,2839,2103,3351,2615,3052,2336,3123,2386,true,none
-1,CHESS2016_N94S_FL12_C__20160422011311.256GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422011311.256GMT_THERM-16BIT.PNG,79658,Animal,Ringed Seal,100%,No,572,250,5274,1544,5786,2056,5443,1805,5536,1846,true,none
-1,CHESS2016_N94S_FL12_C__20160422011424.863GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422011424.863GMT_THERM-16BIT.PNG,79661,Animal,Bearded Seal,100%,No,406,93,3524,500,4036,1012,3768,679,3826,790,true,none
-1,CHESS2016_N94S_FL12_C__20160422011519.071GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422011519.071GMT_THERM-16BIT.PNG,79662,Animal,Ringed Seal,100%,No,606,171,5739,963,6251,1475,5956,1196,6013,1246,true,none
-1,CHESS2016_N94S_FL12_C__20160422011743.122GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422011743.122GMT_THERM-16BIT.PNG,79663,Animal,Ringed Seal,100%,No,319,217,2661,1544,3173,2056,2897,1772,2960,1824,true,none
-1,CHESS2016_N94S_FL12_C__20160422011852.042GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422011852.042GMT_THERM-16BIT.PNG,79664,Animal,Ringed Seal,100%,No,422,371,3636,2572,4148,3084,3878,2797,3907,2848,true,none
-1,CHESS2016_N94S_FL12_C__20160422011902.058GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422011902.058GMT_THERM-16BIT.PNG,79665,Animal,Bearded Seal,Guess,No,201,288,1384,2139,1896,2651,1609,2358,1675,2403,true,none
-1,CHESS2016_N94S_FL12_C__20160422011902.058GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422011902.058GMT_THERM-16BIT.PNG,79666,Animal,Bearded Seal,Guess,No,395,331,3445,2560,3957,3072,3684,2798,3724,2856,true,none
-1,CHESS2016_N94S_FL12_C__20160422011949.323GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422011949.323GMT_THERM-16BIT.PNG,79667,Animal,Bearded Seal,100%,No,233,148,1718,731,2230,1243,1978,990,2021,1049,true,none
-1,CHESS2016_N94S_FL12_C__20160422011949.975GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422011949.975GMT_THERM-16BIT.PNG,79668,Duplicate,Bearded Seal,100%,No,278,435,2115,3915,2627,4427,2328,4093,2371,4194,true,none
-1,CHESS2016_N94S_FL12_C__20160422012001.905GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422012001.905GMT_THERM-16BIT.PNG,79669,Animal,Ringed Seal,Likely,No,103,276,712,1896,1224,2408,954,2115,989,2210,true,none
-1,CHESS2016_N94S_FL12_C__20160422012039.872GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422012039.872GMT_THERM-16BIT.PNG,79670,Animal,Bearded Seal,Guess,No,295,132,2310,298,2822,810,2538,531,2607,578,true,none
-1,CHESS2016_N94S_FL12_C__20160422012039.872GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422012040.563GMT_THERM-16BIT.PNG,79671,Duplicate,Bearded Seal,Guess,No,313,493,2310,294,2822,806,-1,-1,-1,-1,true,removed
-1,CHESS2016_N94S_FL12_C__20160422012058.871GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422012058.871GMT_THERM-16BIT.PNG,79672,Duplicate,Ringed Seal,100%,No,265,75,2083,103,2595,615,2320,342,2361,409,true,none
-1,CHESS2016_N94S_FL12_C__20160422012059.673GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422012059.673GMT_THERM-16BIT.PNG,79673,Animal,Ringed Seal,100%,No,284,400,2255,3518,2767,4030,2455,3703,2499,3787,true,none
-1,CHESS2016_N94S_FL12_C__20160422012302.967GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422012302.967GMT_THERM-16BIT.PNG,79675,Animal,Ringed Seal,Likely,No,252,185,1834,1442,2346,1954,2068,1723,2129,1765,true,none
-1,CHESS2016_N94S_FL12_C__20160422012302.967GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422012302.967GMT_THERM-16BIT.PNG,79676,Animal,Ringed Seal,Likely,No,560,351,5148,3176,5660,3688,5389,3462,5420,3521,true,none
-1,CHESS2016_N94S_FL12_C__20160422012325.676GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422012325.676GMT_THERM-16BIT.PNG,79677,Animal,Ringed Seal,100%,No,392,173,3402,1210,3914,1722,3612,1403,3654,1467,true,none
-1,CHESS2016_N94S_FL12_C__20160422012524.923GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422012524.923GMT_THERM-16BIT.PNG,79678,Animal,Ringed Seal,Likely,No,73,119,-7,698,505,1210,225,939,299,971,true,none
-1,CHESS2016_N94S_FL12_C__20160422012528.294GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422012528.294GMT_THERM-16BIT.PNG,79679,Animal,Bearded Seal,100%,No,353,186,2988,1488,3500,2000,3225,1669,3308,1794,true,none
-1,CHESS2016_N94S_FL12_C__20160422012528.294GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422012528.294GMT_THERM-16BIT.PNG,79680,Animal,Bearded Seal,100%,No,114,251,455,2168,967,2680,629,2422,765,2480,true,none
-1,CHESS2016_N94S_FL12_C__20160422012528.294GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422012528.294GMT_THERM-16BIT.PNG,79681,Animal,Bearded Seal,100%,No,332,231,2792,1935,3304,2447,2980,2188,3103,2251,true,none
-1,CHESS2016_N94S_FL12_C__20160422012528.294GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422012528.294GMT_THERM-16BIT.PNG,79682,Animal,Bearded Seal,100%,No,410,185,3605,1456,4117,1968,3832,1665,3885,1769,true,none
-1,CHESS2016_N94S_FL12_C__20160422012529.776GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422012529.776GMT_THERM-16BIT.PNG,79683,Animal,Ringed Seal,Likely,No,610,148,5752,739,6264,1251,-1,-1,-1,-1,false,none
-1,CHESS2016_N94S_FL12_C__20160422012529.776GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422012530.811GMT_THERM-16BIT.PNG,79684,Duplicate,Ringed Seal,Likely,No,607,496,5756,736,6268,1248,-1,-1,-1,-1,false,none
-1,CHESS2016_N94S_FL12_C__20160422012640.476GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422012640.476GMT_THERM-16BIT.PNG,79685,Animal,Ringed Seal,100%,No,466,113,4186,571,4698,1083,4430,803,4476,877,true,none
-1,CHESS2016_N94S_FL12_C__20160422013008.239GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422013008.239GMT_THERM-16BIT.PNG,79687,Animal,Ringed Seal,100%,No,219,305,1587,2429,2099,2941,1824,2695,1893,2747,true,none
-1,CHESS2016_N94S_FL12_C__20160422013142.090GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422013142.090GMT_THERM-16BIT.PNG,79688,Animal,Ringed Seal,100%,No,466,93,4171,237,4683,749,4402,485,4466,542,true,none
-1,CHESS2016_N94S_FL12_C__20160422013503.463GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422013502.129GMT_THERM-16BIT.PNG,79689,Duplicate,Ringed Seal,Likely,No,540,49,4853,4040,5365,4552,-1,-1,-1,-1,true,removed
-1,CHESS2016_N94S_FL12_C__20160422013503.463GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422013503.463GMT_THERM-16BIT.PNG,79690,Animal,Ringed Seal,Likely,No,520,438,4858,4082,5370,4594,5087,4306,5143,4362,true,none
-1,CHESS2016_N94S_FL12_C__20160422013529.399GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422013529.399GMT_THERM-16BIT.PNG,79691,Animal,Ringed Seal,100%,No,303,356,2458,2806,2970,3318,2705,3064,2748,3148,true,none
-1,CHESS2016_N94S_FL12_C__20160422013928.851GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422013928.007GMT_THERM-16BIT.PNG,79692,Animal,Ringed Seal,100%,No,80,91,34,2371,546,2883,242,2608,318,2652,true,none
-1,CHESS2016_N94S_FL12_C__20160422014653.057GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_C__20160422014653.057GMT_THERM-16BIT.PNG,79694,Animal,Ringed Seal,100%,No,57,250,-155,1863,357,2375,93,2049,155,2126,true,none
-1,CHESS2016_N94S_FL12_P__20160421212631.482GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421212630.719GMT_THERM-16BIT.PNG,249699,Animal,Ringed Seal,100%,No,173,17,1021,1718,1533,2230,1266,1968,1302,2052,true,none
-1,CHESS2016_N94S_FL12_P__20160421212845.108GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421212845.108GMT_THERM-16BIT.PNG,250058,Animal,Ringed Seal,100%,No,400,201,4012,962,4524,1474,4248,1195,4302,1260,true,none
-1,CHESS2016_N94S_FL12_P__20160421212906.282GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421212906.282GMT_THERM-16BIT.PNG,250059,Animal,Ringed Seal,100%,No,139,253,803,1674,1315,2186,1015,1908,1055,1985,true,none
-1,CHESS2016_N94S_FL12_P__20160421213159.654GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421213159.654GMT_THERM-16BIT.PNG,250062,Animal,Ringed Seal,100%,No,335,155,3220,253,3732,765,3433,490,3506,530,true,none
-1,CHESS2016_N94S_FL12_P__20160421213200.478GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421213200.478GMT_THERM-16BIT.PNG,250064,Animal,Ringed Seal,100%,No,124,234,631,1327,1143,1839,877,1581,912,1645,true,none
-1,CHESS2016_N94S_FL12_P__20160421213201.722GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421213201.722GMT_THERM-16BIT.PNG,250065,Animal,Ringed Seal,100%,No,478,149,4976,171,5488,683,5205,399,5250,464,true,none
-1,CHESS2016_N94S_FL12_P__20160421213239.190GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421213239.190GMT_THERM-16BIT.PNG,250066,Animal,Ringed Seal,100%,No,157,184,1166,658,1678,1170,1412,919,1448,973,true,none
-1,CHESS2016_N94S_FL12_P__20160421213354.036GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421213354.036GMT_THERM-16BIT.PNG,250069,Animal,Ringed Seal,100%,No,180,164,1274,578,1786,1090,1509,801,1550,877,true,none
-1,CHESS2016_N94S_FL12_P__20160421213526.062GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421213525.355GMT_THERM-16BIT.PNG,250070,Animal,Ringed Seal,100%,No,389,89,3474,2386,3986,2898,3691,2639,3743,2695,true,none
-1,CHESS2016_N94S_FL12_P__20160421213635.775GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421213635.775GMT_THERM-16BIT.PNG,250071,Animal,Ringed Seal,100%,No,332,130,3117,191,3629,703,3362,434,3393,500,true,none
-1,CHESS2016_N94S_FL12_P__20160421213839.086GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421213838.274GMT_THERM-16BIT.PNG,250072,Animal,Ringed Seal,100%,No,144,101,673,2444,1185,2956,905,2678,951,2748,true,none
-1,CHESS2016_N94S_FL12_P__20160421214026.159GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421214025.387GMT_THERM-16BIT.PNG,250074,Animal,Ringed Seal,100%,No,394,89,3765,2211,4277,2723,3966,2462,4015,2526,true,none
-1,CHESS2016_N94S_FL12_P__20160421214633.262GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421214633.262GMT_THERM-16BIT.PNG,250078,Animal,Ringed Seal,100%,No,456,293,4476,2240,4988,2752,4731,2466,4760,2528,true,none
-1,CHESS2016_N94S_FL12_P__20160421214655.972GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421214655.972GMT_THERM-16BIT.PNG,250079,Animal,Ringed Seal,100%,No,454,196,4402,1001,4914,1513,4620,1233,4688,1280,true,none
-1,CHESS2016_N94S_FL12_P__20160421214703.704GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421214703.035GMT_THERM-16BIT.PNG,250080,Animal,Ringed Seal,100%,No,430,48,4519,1776,5031,2288,4789,2011,4829,2065,true,none
-1,CHESS2016_N94S_FL12_P__20160421214806.368GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421214805.630GMT_THERM-16BIT.PNG,250081,Animal,Ringed Seal,100%,No,81,106,326,1894,838,2406,554,2124,609,2179,true,none
-1,CHESS2016_N94S_FL12_P__20160421215031.934GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421215031.445GMT_THERM-16BIT.PNG,250082,Animal,Ringed Seal,100%,No,540,25,5821,565,6333,1077,6064,801,6100,847,true,none
-1,CHESS2016_N94S_FL12_P__20160421215142.691GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421215142.691GMT_THERM-16BIT.PNG,250083,Animal,Ringed Seal,100%,No,470,91,4694,-82,5206,430,4933,186,4985,234,true,none
-1,CHESS2016_N94S_FL12_P__20160421215243.301GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421215242.496GMT_THERM-16BIT.PNG,250084,Animal,Ringed Seal,100%,No,200,53,1804,2005,2316,2517,2075,2191,2109,2253,true,none
-1,CHESS2016_N94S_FL12_P__20160421215247.883GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421215247.883GMT_THERM-16BIT.PNG,250085,Animal,Ringed Seal,Guess,No,226,216,1721,1387,2233,1899,1953,1630,2000,1655,true,none
-1,CHESS2016_N94S_FL12_P__20160421215307.239GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421215307.239GMT_THERM-16BIT.PNG,250086,Animal,Ringed Seal,100%,No,560,103,5710,34,6222,546,5996,285,6047,319,true,none
-1,CHESS2016_N94S_FL12_P__20160421215328.166GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421215327.311GMT_THERM-16BIT.PNG,250087,Animal,Ringed Seal,100%,No,430,31,4534,1297,5046,1809,4767,1540,4822,1588,true,none
-1,CHESS2016_N94S_FL12_P__20160421215703.086GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421215703.086GMT_THERM-16BIT.PNG,250088,Animal,Ringed Seal,100%,No,230,211,1703,1181,2215,1693,1949,1448,2016,1489,true,none
-1,CHESS2016_N94S_FL12_P__20160421215703.086GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421215703.086GMT_THERM-16BIT.PNG,250089,Animal,Ringed Seal,100%,No,177,215,1073,1238,1585,1750,1311,1461,1347,1522,true,none
-1,CHESS2016_N94S_FL12_P__20160421215749.793GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421215748.943GMT_THERM-16BIT.PNG,250091,Animal,Ringed Seal,Likely,No,517,4,5623,876,6135,1388,5900,1121,5931,1166,true,none
-1,CHESS2016_N94S_FL12_P__20160421215754.673GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421215754.673GMT_THERM-16BIT.PNG,250092,Animal,Ringed Seal,100%,No,92,417,-24,3648,488,4160,216,3876,264,3946,true,none
-1,CHESS2016_N94S_FL12_P__20160421215813.286GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421215813.286GMT_THERM-16BIT.PNG,250093,Animal,Ringed Seal,100%,No,447,160,4316,673,4828,1185,4581,931,4626,970,true,none
-1,CHESS2016_N94S_FL12_P__20160421220038.476GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421220038.476GMT_THERM-16BIT.PNG,250094,Animal,Ringed Seal,Guess,No,509,334,5206,2728,5718,3240,5454,2980,5468,3007,true,none
-1,CHESS2016_N94S_FL12_P__20160421220040.281GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421220039.630GMT_THERM-16BIT.PNG,250095,Animal,Ringed Seal,Likely,No,346,92,3308,2242,3820,2754,3549,2479,3573,2511,true,none
-1,CHESS2016_N94S_FL12_P__20160421220042.880GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421220042.880GMT_THERM-16BIT.PNG,250096,Animal,Ringed Seal,Guess,No,276,136,2348,150,2860,662,2594,391,2608,412,true,bad_res
-1,CHESS2016_N94S_FL12_P__20160421220217.065GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421220217.065GMT_THERM-16BIT.PNG,250097,Animal,Ringed Seal,100%,No,542,276,5666,2168,6178,2680,5892,2416,5942,2459,true,none
-1,CHESS2016_N94S_FL12_P__20160421220232.002GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421220232.002GMT_THERM-16BIT.PNG,250098,Animal,Ringed Seal,Likely,No,263,263,2255,1661,2767,2173,2489,1887,2529,1955,true,none
-1,CHESS2016_N94S_FL12_P__20160421220301.750GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421220301.750GMT_THERM-16BIT.PNG,250099,Animal,Ringed Seal,100%,No,201,218,1550,1354,2062,1866,1777,1598,1808,1666,true,none
-1,CHESS2016_N94S_FL12_P__20160421220356.338GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421220355.590GMT_THERM-16BIT.PNG,250100,Animal,Caribou,100%,No,554,40,5594,1776,6106,2288,-1,-1,-1,-1,false,none
-1,CHESS2016_N94S_FL12_P__20160421220655.685GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421220655.685GMT_THERM-16BIT.PNG,250102,Animal,Ringed Seal,100%,No,300,292,2792,2008,3304,2520,2989,2242,3058,2280,true,none
-1,CHESS2016_N94S_FL12_P__20160421221919.771GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421221919.771GMT_THERM-16BIT.PNG,251058,Animal,Ringed Seal,100%,No,199,175,1384,774,1896,1286,1590,999,1651,1031,true,none
-1,CHESS2016_N94S_FL12_P__20160421221948.964GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421221948.964GMT_THERM-16BIT.PNG,251059,Animal,Ringed Seal,100%,No,419,161,3997,731,4509,1243,4255,1000,4318,1029,true,none
-1,CHESS2016_N94S_FL12_P__20160421221948.964GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421221949.949GMT_THERM-16BIT.PNG,251060,Duplicate,Ringed Seal,100%,No,491,468,4028,750,4540,1262,-1,-1,-1,-1,true,removed
-1,CHESS2016_N94S_FL12_P__20160421222202.831GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421222202.831GMT_THERM-16BIT.PNG,251061,Animal,Ringed Seal,Likely,No,272,102,2238,-92,2750,420,2468,136,2526,183,true,none
-1,CHESS2016_N94S_FL12_P__20160421222202.831GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421222202.831GMT_THERM-16BIT.PNG,251062,Animal,Ringed Seal,Likely,No,163,150,910,453,1422,965,1139,679,1190,746,true,none
-1,CHESS2016_N94S_FL12_P__20160421222202.831GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421222202.831GMT_THERM-16BIT.PNG,251063.1,Animal,Ringed Seal,100%,No,257,109,2072,-16,2584,496,2300,203,2348,271,true,none
-1,CHESS2016_N94S_FL12_P__20160421222202.831GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421222202.831GMT_THERM-16BIT.PNG,251064,Animal,Ringed Seal,100%,No,106,180,237,774,749,1286,432,1033,496,1076,true,none
-1,CHESS2016_N94S_FL12_P__20160421222202.831GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421222202.831GMT_THERM-16BIT.PNG,251066,Animal,Ringed Seal,Likely,No,149,145,731,353,1243,865,971,592,1031,653,true,none
-1,CHESS2016_N94S_FL12_P__20160421222202.831GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421222202.831GMT_THERM-16BIT.PNG,251067,Animal,Ringed Seal,Likely,No,269,111,2209,0,2721,512,2429,228,2484,275,true,none
-1,CHESS2016_N94S_FL12_P__20160421222202.831GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421222202.831GMT_THERM-16BIT.PNG,251068,Animal,Ringed Seal,100%,No,225,121,1661,86,2173,598,1896,321,1952,369,true,none
-1,CHESS2016_N94S_FL12_P__20160421222203.657GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL12_P__20160421222203.657GMT_THERM-16BIT.PNG,251063.2,Duplicate,Ringed Seal,Likely,No,320,358,2780,2954,3292,3466,3050,3095,3100,3146,true,none
